id,name,sex,grau,grau.date,grau.obs,uc-entrada,uc-entrada.date,uc-entrada.obs,uc-saida,uc-saida.date,uc-saida.obs,faculdade,faculdade.date,faculdade.obs,nota-processamento,nota-processamento.date,nota-processamento.obs,naturalidade,naturalidade.date,naturalidade.obs,faculdade-original,faculdade-original.date,faculdade-original.obs
231380,Luís Simões,m,Doutor em Cânones,1695-12-15,Doutor 15.12.1695,1688-10-01,1688-10-01,,1698-01-14,1698-01-14,,Cânones,1688-10-01,Faculdade corrigida,Aviso: faculdade corrigida,2022-05-01,"Cânones para Cânones,Leis.",Coimbra,1688-10-01,,Cânones,1688-10-01,
231380,Luís Simões,m,Doutor em Cânones,1695-12-15,Doutor 15.12.1695,1688-10-01,1688-10-01,,1698-01-14,1698-01-14,,Leis,1688-10-01,Faculdade corrigida,Aviso: faculdade corrigida,2022-05-01,"Cânones para Cânones,Leis.",Coimbra,1688-10-01,,Cânones,1688-10-01,
148361,Luís Soares Arrais,m,Doutor em Medicina,1669-12-23,"""1669/12/23""",1664-10-29,1664-10-29,,1669-12-23,1669-12-23,,Medicina,1664-10-29,Medicina,,,,Beja,1664-10-29,,,,
247974,Luís Teixeira Pinto,m,Doutor em Cânones,1711-05-31,31.05.1711,1703-10-29,1703-10-29,,1711-05-31,1711-05-31,,Cânones,1703-10-29,Cânones,,,,Resende,1703-10-29,,,,
287980,Luís Teixeira de Moura,m,Doutor em Leis,1739-01-28,Luís Teixeira de Moura (doutor em Leis e colegial do Colégio de São Pedro),1739-01-28,1739-01-28,,1739-01-28,1739-01-28,,Cânones,1739-01-28,Faculdade corrigida,Aviso: faculdade corrigida,2022-05-01,"Cânones para Cânones,Leis.",,,,Cânones,1739-01-28,
241773,Luís Teixeira de Moura,m,Doutor em Leis,1723-07-19,Doutor 1723.07.19,1717-10-01,1717-10-01,,1723-07-19,1723-07-19,,Leis,1717-10-01,Leis,,,,"Atei, Basto",1717-10-01,Atei (Basto),,,
287980,Luís Teixeira de Moura,m,Doutor em Leis,1739-01-28,Luís Teixeira de Moura (doutor em Leis e colegial do Colégio de São Pedro),1739-01-28,1739-01-28,,1739-01-28,1739-01-28,,Leis,1739-01-28,Faculdade corrigida,Aviso: faculdade corrigida,2022-05-01,"Cânones para Cânones,Leis.",,,,Cânones,1739-01-28,
146429,Luís Tomás Navarro de Andrade,m,Doutor em Leis,1786-04-25,"25.04.1786, Atos Grandes n.º 1, fl. 143",1779-10-01,1779-10-01,,1786-04-25,1786-04-25,,Leis,1779-10-01,Leis,,,,Guimarães,1779-10-01,,,,
220622,Luís Tomás dos Santos Viegas,m,Doutor em Cânones,1820-07-02,"Doutoramento 02.07.1820, Atos grandes n.º 3, fl. 78",1807-10-15,1807-10-15,,1820-07-02,1820-07-02,,Cânones,1807-10-15,Cânones,,,,"São Martinho, Guarda",1807-10-15,,,,
195145,Luís Vaz Coimbra,m,Doutor em Cânones,1700-07-26,Doutor 26.07.1700,1692-10-01,1692-10-01,,1700-07-26,1700-07-26,,Cânones,1692-10-01,Cânones,,,,Lisboa,1692-10-01,,,,
247979,Luís Vaz Guedes Pinto,m,Doutor em Cânones,1730-06-11,11.06.1730,1723-10-01,1723-10-01,,1730-06-11,1730-06-11,,Cânones,1723-10-01,Cânones,,,,Lamego,1723-10-01,,,,
205435,Luís Vaz Leitão,m,Doutor em Cânones,1770-10-21,"Doutoramento 21.10.1770, Atos n.º 105, fl. 5",1762-10-01,1762-10-01,,1770-10-21,1770-10-21,,Cânones,1762-10-01,Faculdade corrigida,Aviso: faculdade corrigida,2022-05-01,"Teologia para Cânones,Teologia.",Quintãs,1762-10-01,,Teologia,1762-10-01,
205435,Luís Vaz Leitão,m,Doutor em Cânones,1770-10-21,"Doutoramento 21.10.1770, Atos n.º 105, fl. 5",1762-10-01,1762-10-01,,1770-10-21,1770-10-21,,Teologia,1762-10-01,Faculdade corrigida,Aviso: faculdade corrigida,2022-05-01,"Teologia para Cânones,Teologia.",Quintãs,1762-10-01,,Teologia,1762-10-01,
128672,Luís Vicente de Caceres,m,Doutor em Cânones,1627-10-09,,1627-10-09,1627-10-09,,1638-10-11,1638-10-11,,Cânones,1627-10-09,Cânones,,,,Lisboa,1627-10-09,,,,
147046,Luís da Anunciação,m,Doutor em Teologia,1676-05-01,"""1676/05/01""",1664-10-01,1664-10-01,,1677-05-04,1677-05-04,,Teologia,1664-10-01,Teologia,,,,Porto,1664-10-01,,,,
271618,Luís da Anunciação,m,Doutor em Teologia,1746-07-10,"10.07.1746, Atos e Graus 80",1746-05-07,1746-05-07,,1746-07-10,1746-07-10,,Teologia,1746-05-07,Teologia,,,,,,,,,
148571,Luís da Assunção,m,Doutor em Teologia,1675-05-12,12.05.1675,1675-04-26,1675-04-26,,1675-05-12,1675-05-12,,Teologia,1675-04-26,Teologia,,,,,,,,,
143329,Luís da Costa e Almeida,m,Doutor em Matemática,1862-07-20,"""1862/07/20, Livro 68, fl. 81v. """,1855-01-04,1855-01-04,,1862-07-20,1862-07-20,,Matemática,1855-01-04,Matemática,,,,Lisboa,1855-01-04,,,,
202986,Luís da Cunha e Melo,m,Doutor em Cânones,1782-10-12,"Doutoramento 12.10.1782, Atos grandes n.º 1, fl. 155",1765-10-01,1765-10-01,,1782-10-12,1782-10-12,,Cânones,1765-10-01,Faculdade corrigida,Aviso: faculdade corrigida,2022-05-01,"Cânones para Cânones,Teologia.",Taveiro,1765-10-01,,Cânones,1765-10-01,
202986,Luís da Cunha e Melo,m,Doutor em Cânones,1782-10-12,"Doutoramento 12.10.1782, Atos grandes n.º 1, fl. 155",1765-10-01,1765-10-01,,1782-10-12,1782-10-12,,Teologia,1765-10-01,Faculdade corrigida,Aviso: faculdade corrigida,2022-05-01,"Cânones para Cânones,Teologia.",Taveiro,1765-10-01,,Cânones,1765-10-01,
165371,Luís da Encarnação,m,Doutor em Teologia,1711-11-08,08.11.1711,1711-07-11,1711-07-11,,1711-11-08,1711-11-08,,Teologia,1711-07-11,Teologia,,,,,,,,,
180447,Luís da Guarda,m,Doutor em Leis,1539-07-11,"Lente de Leis na Universidade de Coimbra, tomou o Grau de Doutor aos 11.07.1539: Livro 3, fl. 85, caderno 1º",1538-07-28,1538-07-28,,1539-07-11,1539-07-11,,Leis,1538-07-28,Leis,,,,,,,,,
250671,Luís da Purificação,m,Doutor em Teologia,1666-10-07,07.10.1666,1664-10-01,1664-10-01,,1666-10-07,1666-10-07,,Teologia,1664-10-01,Teologia,,,,,,,,,
219938,Luís da Visitação,m,Doutor em Teologia,1724-07-06,06.07.1724,1723-03-11,1723-03-11,,1724-07-06,1724-07-06,,Teologia,1723-03-11,Teologia,,,,São Miguel do Outeiro,1723-03-11,,,,
192471,Luís das Chagas,m,Doutor em Teologia,1633-05-08,Doutor 08.05.1633,1632-05-14,1632-05-14,,1633-05-08,1633-05-08,,Teologia,1632-05-14,Teologia,,,,,,,,,
192476,Luís das Chagas,m,Doutor em Teologia,1636-02-15,Doutor 15.02.1636,1636-01-11,1636-01-11,,1636-02-15,1636-02-15,,Teologia,1636-01-11,Teologia,,,,,,,,,
133047,Luís das Quintãs,m,Doutor em Leis,1577-11-03,Doutor 03.11.1577,1568-10-01,1568-10-01,,1577-11-03,1577-11-03,,Leis,1568-10-01,Leis,,,,Setúbal,1568-10-01,,,,
182068,Luís de Bartolomeu de Sousa Machado,m,Doutor em Teologia,1795-07-16,"Doutoramento 16.07.1795, Atos n.º grandes n.º 2, fl. 170",1789-10-30,1789-10-30,,1795-07-16,1795-07-16,,Teologia,1789-10-30,Teologia,,,,São Pedro de Arcos,1789-10-30,,,,
188652,Luís de Brito,m,Doutor em Teologia,1656-10-08,Doutor 08.10.1656,1656-05-12,1656-05-12,,1656-10-08,1656-10-08,,Teologia,1656-05-12,Teologia,,,,,,,,,
191199,Luís de Castro,m,Doutor em Cânones,1552-10-09,Doutor em Cânones 09.10.1552,1540-10-19,1540-10-19,,1552-10-09,1552-10-09,,Cânones,1540-10-19,Cânones,,,,Lisboa,1540-10-19,,,,
191189,Luís de Castro,m,Doutor em Teologia,1740-10-23,"Doutoramento 23.10.1740, Atos e graus n.º 75, fl. 8",1732-10-01,1732-10-01,,1740-10-23,1740-10-23,,Teologia,1732-10-01,Teologia,,,,,,,,,
237180,Luís de Castro Pereira,m,Doutor em Teologia,1795-10-04,"Doutoramento 04.10.1795, fl. 170v.",1789-10-30,1789-10-30,,1795-10-30,1795-10-30,,Teologia,1789-10-30,Teologia,,,,Porto,1789-10-30,,,,
246903,Luís de Faro,m,Doutor em Cânones,1729-07-24,Doutor 24.07.1729,1728-10-18,1728-10-18,,1729-07-24,1729-07-24,,Cânones,1728-10-18,Cânones,,,,,,,,,
254070,Luís de Loureiro,m,Doutor em Cânones,1674-06-17,Doutor 17.06.1674,1658-10-01,1658-10-01,,1682-10-01,1682-10-01,,Cânones,1658-10-01,Cânones,,,,Viseu,1658-10-01,,,,
202936,Luís de Melo,m,Doutor em Cânones,1752-07-02,Doutoramento 02.07.1752,1745-10-01,1745-10-01,,1752-07-02,1752-07-02,,Cânones,1745-10-01,Faculdade corrigida,Aviso: faculdade corrigida,2022-05-01,"Leis para Cânones,Leis.",Paiva,1745-10-01,,Leis,1745-10-01,
202936,Luís de Melo,m,Doutor em Cânones,1752-07-02,Doutoramento 02.07.1752,1745-10-01,1745-10-01,,1752-07-02,1752-07-02,,Leis,1745-10-01,Faculdade corrigida,Aviso: faculdade corrigida,2022-05-01,"Leis para Cânones,Leis.",Paiva,1745-10-01,,Leis,1745-10-01,
292344,Luís de Melo Pinto Osório,m,Doutor em Leis,1771-02-25,"Doutoramento 25.02.1771, fl. 165v.",1787-07-27,1787-07-27,,1771-02-25,1771-02-25,,Leis,1787-07-27,Leis,,,,Lalim,1787-07-27,,,,
241567,Luís de Moura,m,Doutor em Teologia,1646-07-23,doutor 1646.07.23,1635-05-07,1635-05-07,,1646-07-23,1646-07-23,,Teologia,1635-05-07,Teologia,,,,,,,,,
179617,Luís de Santa Maria Gonçalves Gonçalves,m,Doutor em Teologia,1771-01-27,"Doutoramento 27.01.1771, Atos n.º 105, fl. 22v.",1761-10-01,1761-10-01,,1771-01-27,1771-01-27,,Teologia,1761-10-01,Teologia,,,,,,,,,
217021,Luís de Santa Marta,m,Doutor em Teologia,1742-07-29,Doutoramento 29.07.1742,1738-10-01,1738-10-01,,1742-07-29,1742-07-29,,Teologia,1738-10-01,Teologia,,,,,,,,,
217708,Luís de Santo António,m,Doutor em Teologia,1710-10-12,Doutor 12.10.1710,1703-10-01,1703-10-01,,1710-10-12,1710-10-12,,Teologia,1703-10-01,Teologia,,,,,,,,,
167836,Luís de Seabra e Freitas,m,Doutor em Cânones,1673-05-07,Doutor 07.05.1673,1665-10-16,1665-10-16,,1673-05-07,1673-05-07,,Cânones,1665-10-16,Cânones,,,,Santarém,1665-10-16,,,,
240334,Luís de Sousa,m,Doutor em Teologia,1638-07-29,Doutor 29.07.1638,1634-05-02,1634-05-02,,1638-07-29,1638-07-29,,Teologia,1634-05-02,Teologia,,,,Lisboa,1634-05-02,,,,
240329,Luís de Sousa,m,Doutor em Teologia,1657-07-25,Doutor 25.07.1657,1653-10-15,1653-10-15,,1657-07-25,1657-07-25,,Teologia,1653-10-15,Teologia,,,,Lisboa,1653-10-15,,,,
240352,Luís de Sousa,m,Doutor em Teologia,1666-10-07,Doutor 07.10.1666,1665-04-21,1665-04-21,,1666-10-07,1666-10-07,,Teologia,1665-04-21,Teologia,,,,,,,,,
212166,Luís de Sá,m,Doutor em Teologia,1632-11-21,Doutor 21.11.1632,1629-01-17,1629-01-17,,1632-11-21,1632-11-21,,Teologia,1629-01-17,Teologia,,,,,,,,,
217386,Luís de São Tiago,m,Doutor em Teologia,1641-05-01,Doutor 01.05.1641,1637-06-19,1637-06-19,,1641-05-01,1641-05-01,,Teologia,1637-06-19,Teologia,,,,,,,,,
210698,Luís de Vasconcelos,m,Doutor em Teologia,1747-12-23,"Doutoramento, 23.12.1747",1742-10-01,1742-10-01,,1747-12-23,1747-12-23,,Teologia,1742-10-01,Teologia,,,,,,,,,
191221,Luís do Pilar Pereira de Castro,m,Doutor em Direito,1844-07-25,"Doutoramento 25.07.1844, Atos grandes n.º 4, fl. 112",1838-10-24,1838-10-24,,1844-07-25,1844-07-25,,Direito,1838-10-24,Direito,,,,Monção,1838-10-24,,,,
144517,Luís Álvares,m,Doutor em Cânones,1617-04-02,"""1617/04/02""",1614-10-02,1614-10-02,,1617-10-10,1617-10-10,,Cânones,1614-10-02,Cânones,,,,Negosela,1614-10-02,,,,
186413,Luís Álvares da Rocha,m,Doutor em Cânones,1617-00-00,doutor. 1617.04.,1604-10-01,1604-10-01,,1619-10-14,1619-10-14,,Cânones,1604-10-01,Cânones,,,,Lisboa,1604-10-01,,,,
147427,Lázaro Leitão Aranha,m,Doutor em Leis,1701-10-23,"""1701/10/23""",1694-10-01,1694-10-01,,1701-10-23,1701-10-23,,Leis,1694-10-01,Leis,,,,Lisboa,1694-10-01,,,,
209622,Lázaro Mendes,m,Doutor em Medicina,1677-06-24,"Doutor, 24.06.1677",1660-10-12,1660-10-12,,1677-06-24,1677-06-24,,Medicina,1660-10-12,Medicina,,,,Coimbra,1660-10-12,,,,
135834,Macário de Castro e Sousa Pinto Cardoso,m,Doutor em Direito,1863-12-08,"08.12.1863, fl. 129",1857-10-14,1857-10-14,,1863-12-08,1863-12-08,,Direito,1857-10-14,Faculdade corrigida,Aviso: faculdade corrigida,2022-05-01,"Direito para Direito,Teologia.",Lisboa,1857-10-14,,Direito,1857-10-14,
135834,Macário de Castro e Sousa Pinto Cardoso,m,Doutor em Direito,1863-12-08,"08.12.1863, fl. 129",1857-10-14,1857-10-14,,1863-12-08,1863-12-08,,Direito,1857-10-14,Faculdade corrigida,"Faculdade corrigida, combinação incomum",2022-05-01,"Direito para Direito,Teologia.",Lisboa,1857-10-14,,Direito,1857-10-14,
135834,Macário de Castro e Sousa Pinto Cardoso,m,Doutor em Direito,1863-12-08,"08.12.1863, fl. 129",1857-10-14,1857-10-14,,1863-12-08,1863-12-08,,Teologia,1857-10-14,Faculdade corrigida,Aviso: faculdade corrigida,2022-05-01,"Direito para Direito,Teologia.",Lisboa,1857-10-14,,Direito,1857-10-14,
135834,Macário de Castro e Sousa Pinto Cardoso,m,Doutor em Direito,1863-12-08,"08.12.1863, fl. 129",1857-10-14,1857-10-14,,1863-12-08,1863-12-08,,Teologia,1857-10-14,Faculdade corrigida,"Faculdade corrigida, combinação incomum",2022-05-01,"Direito para Direito,Teologia.",Lisboa,1857-10-14,,Direito,1857-10-14,
284520,Manuel Agostinho Madeira,m,Doutor em Cânones,1795-06-14,"Doutoramento 14.06.1795, Atos grandes n.º 2, fl. 167v.",1789-10-31,1789-10-31,,1795-06-14,1795-06-14,,Cânones,1789-10-31,Cânones,,,,Torres Vedras,1789-10-31,,,,
182080,Manuel Aleixo Machado,m,Doutor em Leis,1796-07-03,"Doutoramento 03.07.1796, Atos grandes n.º 2, fl. 168v.",1789-10-07,1789-10-07,,1796-07-03,1796-07-03,,Leis,1789-10-07,Leis,,,,Castro Marim,1789-10-07,,,,
203249,Manuel Alexandre da Costa,m,Doutor em Cânones,1725-07-30,Doutor 30.07.1725,1717-03-30,1717-03-30,,1724-10-01,1724-10-01,,Cânones,1717-03-30,Cânones,,,,Lisboa,1717-03-30,,,,
145151,Manuel Alves,m,Doutor em Medicina,1585-07-14,"""1585/07/14""",1579-02-23,1579-02-23,,1585-07-14,1585-07-14,,Medicina,1579-02-23,Medicina,,,,Lisboa,1579-02-23,,,,
140328,Manuel Alves Carrilho,m,Doutor em Cânones,1638-03-11,"Doutor - 11.03.1638 (volume 31, Livro 3, fl. 28 v)",1629-10-12,1629-10-12,,1638-03-11,1638-03-11,,Cânones,1629-10-12,Cânones,,,,Beja,1629-10-12,,,,
140326,Manuel Alves Carrilho,m,Doutor em Medicina,1624-04-14,14.04.1624,1624-04-11,1624-04-11,,1624-04-14,1624-04-14,,Medicina,1624-04-11,Faculdade inferida,Aviso: faculdade inferida,2022-05-01,Medicina,"Incorporação de todos os Atos em Medicina até ao Exame Privado 11041624, Livro 27, caderno 2º, fl 118 v",1624-04-11,"Incorporação de todos os Atos em Medicina até ao Exame Privado 11.04.1624, Livro 27, caderno 2º, fl. 118 v",,,
237819,Manuel Alves Pereira,m,Doutor em Cânones,1717-11-21,21.11.1717,1708-12-07,1708-12-07,,1717-11-21,1717-11-21,,Cânones,1708-12-07,Cânones,,,,Vila Nova de Foz Côa,1708-12-07,,,,
170936,Manuel Alves da Nobrega,m,Doutor em Cânones,1693-10-25,Doutor 25.10.1693,1686-10-01,1686-10-01,,1693-10-25,1693-10-25,,Cânones,1686-10-01,Cânones,,,,Vila Real,1686-10-01,,,,
215332,Manuel Andrade Vermaque,m,Doutor em Cânones,1723-05-02,02.05.1723,1714-11-10,1714-11-10,,1723-05-02,1723-05-02,,Cânones,1714-11-10,Cânones,,,,"Baía, Brasil",1714-11-10,,,,
214005,Manuel Antão Barata Salgueiro,m,Doutor em Cursos jurídicos (Cânones ou Leis),1820-06-11,"Doutoramento 11.06.1820, Atos grandes n.º 3, fl. 75v.",1813-10-06,1813-10-06,,1820-06-11,1820-06-11,,Cursos jurídicos (Cânones ou Leis),1813-10-06,Direito,,,,Vila de Álvaro,1813-10-06,,,,
128899,Manuel António Cabral,m,Doutor em Leis,1745-07-16,"16.07.1745, Atos nº 79, fl. 183 v.",1738-10-01,1738-10-01,,1745-07-16,1745-07-16,,Leis,1738-10-01,Leis,,,,Amarante,1738-10-01,,,,
187533,Manuel António Coelho da Rocha,m,Doutor em Cânones,1818-04-05,"Doutoramento 05.04.1818, Atos grandes n.º 3, fl. 89",1811-10-31,1811-10-31,,1818-04-05,1818-04-05,,Cânones,1811-10-31,Faculdade corrigida,Aviso: faculdade corrigida,2022-05-01,Direito para Cânones.,São Miguel do Mato,1811-10-31,,Direito,1811-10-31,
188731,Manuel António Gomes de Brito,m,Doutor em Leis,1800-11-07,"Doutoramento 07.11.1800, Atos grandes n.º 2, fl. 181",1794-10-31,1794-10-31,,1800-11-07,1800-11-07,,Leis,1794-10-31,Faculdade corrigida,Aviso: faculdade corrigida,2022-05-01,Direito para Leis.,Crato,1794-10-31,,Direito,1794-10-31,
189858,Manuel António Leal Preto de Lima Castelo Branco,m,Doutor em Leis,1792-07-22,"Doutoramento 22.07.1792, Atos grandes n.º 2, fl. 167",1783-11-03,1783-11-03,,1792-07-22,1792-07-22,,Leis,1783-11-03,Faculdade corrigida,Aviso: faculdade corrigida,2022-05-01,Direito para Leis.,Telhado,1783-11-03,,Direito,1783-11-03,
180147,Manuel António da Fonseca Gouveia,m,Doutor em Leis,1766-06-29,"Doutoramento 29.06.1766, Atos n.º 100, fl. 161: 161v.",1759-10-01,1759-10-01,,1766-06-29,1766-06-29,,Leis,1759-10-01,Leis,,,,Lisboa,1759-10-01,,,,
157943,Manuel António de Carvalho,m,Doutor em Leis,1787-07-22,"Doutoramento 22.07.1787, Atos grandes n.º 1, fl. 145v.",1781-10-17,1781-10-17,,1787-07-22,1787-07-22,,Leis,1781-10-17,Faculdade corrigida,Aviso: faculdade corrigida,2022-05-01,Direito para Leis.,"Tojal, Lisboa",1781-10-17,,Direito,1781-10-17,
233437,Manuel António de Sobral,m,Doutor em Medicina,1756-10-02,"Doutoramento 02.10.1756, Atos n.º 91, fl. 193",1748-10-01,1748-10-01,,1756-10-02,1756-10-02,,Medicina,1748-10-01,Medicina,,,,Carviçais,1748-10-01,,,,
226623,Manuel Augusto de Sousa Pires de Lima,m,Doutor em Teologia,1858-07-18,"Doutoramento 18.07.1858, Atos grandes n.º 4, fl. 92v.",1852-10-02,1852-10-02,,1858-07-18,1858-07-18,,Teologia,1852-10-02,Teologia,,,,Coimbra,1852-10-02,,,,
151411,Manuel Barreto,m,Doutor em Leis,1766-04-13,"13.04.1766, Atos 100, fl. 160 - 160 v.",1756-01-14,1756-01-14,,1766-04-13,1766-04-13,,Leis,1756-01-14,Leis,,,,Góis,1756-01-14,,,,
198377,Manuel Barreto Tavares,m,Doutor em Cânones,1680-10-10,10.10.1680,1673-10-15,1673-10-15,,1680-10-01,1680-10-01,,Cânones,1673-10-15,Cânones,,,,Portalegre,1673-10-15,,,,
229051,Manuel Bento Rodrigues da Silva,m,Doutor em Teologia,1826-07-30,"Doutoramento 30.07.1826, Atos grandes n.º 3, fl. 88v.",1820-10-31,1820-10-31,,1827-10-15,1827-10-15,,Teologia,1820-10-31,Teologia,,,,Vila Nova de Gaia,1820-10-31,,,,
165559,Manuel Bernando de Sousa Enes,m,Doutor em Teologia,1857-07-19,"19.07.1857, Atos n.º 4, fl. 92",1849-10-30,1849-10-30,,1849-10-30,1849-10-30,,Teologia,1849-10-30,Teologia,,,,"Vila Nova do Topo, Ilha de São Jorge, Açores",1849-10-30,,,,
183057,Manuel Bernardo de Sousa Magalhães,m,Doutor em Leis,1785-06-04,"Doutoramento 04.06.1785, Atos grandes n.º 1, fl. 140v.",1777-12-20,1777-12-20,,1785-06-04,1785-06-04,,Leis,1777-12-20,Faculdade corrigida,Aviso: faculdade corrigida,2022-05-01,Direito para Leis.,"Cachoeira, Baía, Brasil",1777-12-20,,Direito,1777-12-20,
281024,Manuel Borges,m,Doutor em Cânones,1569-07-31,31.07.1569,1558-10-01,1558-10-01,,1569-07-31,1569-07-31,,Cânones,1558-10-01,Cânones,,,,Torres Novas,1558-10-01,,,,
192155,Manuel Borges de Cerqueira,m,Doutor em Cânones,1689-05-22,Doutor 22.05.1689,1682-10-01,1682-10-01,,1689-05-22,1689-05-22,,Cânones,1682-10-01,Cânones,,,,Guarda,1682-10-01,,,,
186986,Manuel Botelho,m,Doutor em Leis,1650-07-19,Doutor 19.07.1650,1642-10-22,1642-10-22,,1651-10-20,1651-10-20,,Leis,1642-10-22,Leis,,,,Tábua,1642-10-22,,,,
281186,Manuel Botelho,m,Doutor em Teologia,1810-07-31,"Doutoramento 31.07.1810, Atos grandes n.º 4, fl. 72",1801-06-02,1801-06-02,,1810-07-31,1810-07-31,,Teologia,1801-06-02,Teologia,,,,"Soutelinho, Braga",1801-06-02,Soutelinho (Braga),,,
203289,Manuel Boto da Costa,m,Doutor em Cânones,1743-10-18,"Doutoramento 18.10.1743, Atos n.º 78, fl. 162",1734-10-01,1734-10-01,,1759-10-01,1759-10-01,,Cânones,1734-10-01,Cânones,,,,Eiras,1734-10-01,,,,
128883,Manuel Cabral,m,Doutor em Cânones,1684-07-31,31.07.1684,1676-10-17,1676-10-17,,1684-07-31,1684-07-31,,Cânones,1676-10-17,Cânones,,,,Outeiro,1676-10-17,,,,
128859,Manuel Cabral,m,Doutor em Teologia,1595-12-21,21.12.1595,1588-01-29,1588-01-29,,1595-12-24,1595-12-24,,Teologia,1588-01-29,Faculdade inferida,Aviso: faculdade inferida,2022-05-01,Teologia,,,,,,
229091,Manuel Caetano de Brito Bravo e Silva,m,Doutor em Leis,1746-12-13,"Doutoramento 13.12.1746, Atos n.º 81, fl. 185",1745-10-01,1745-10-01,,1746-11-23,1746-11-23,,Leis,1745-10-01,Leis,,,,Lisboa,1745-10-01,,,,
253916,Manuel Caetano do Loreto,m,Doutor em Teologia,1755-10-09,"Doutoramento 09.10.1755, Atos n.º 90, fl. 3v.",1750-10-01,1750-10-01,,1755-10-09,1755-10-09,,Teologia,1750-10-01,Teologia,,,,,,,,,
129542,Manuel Caldeira,m,Doutor em Teologia,1641-02-09,09.02.1641,1628-07-17,1628-07-17,,1641-02-09,1641-02-09,,Teologia,1628-07-17,Teologia,,,,,,,,,
135837,Manuel Cardoso,m,Doutor em Teologia,1641-10-04,04.10.1641,1638-06-01,1638-06-01,,1653-05-18,1653-05-18,,Teologia,1638-06-01,Teologia,,,,,,,,,
137399,Manuel Carneiro de Figueiredo,m,Doutor em Cânones,1705-06-28,Doutor 28.06.1705,1696-10-30,1696-10-30,,1704-10-01,1704-10-01,,Cânones,1696-10-30,Faculdade corrigida,Aviso: faculdade corrigida,2022-05-01,"Leis para Cânones,Leis.",Vila do Conde,1696-10-30,,Leis,1696-10-30,
137399,Manuel Carneiro de Figueiredo,m,Doutor em Cânones,1705-06-28,Doutor 28.06.1705,1696-10-30,1696-10-30,,1704-10-01,1704-10-01,,Leis,1696-10-30,Faculdade corrigida,Aviso: faculdade corrigida,2022-05-01,"Leis para Cânones,Leis.",Vila do Conde,1696-10-30,,Leis,1696-10-30,
212259,Manuel Carneiro de Sá,m,Doutor em Leis,1672-03-19,Doutor 19.03.1672,1664-10-15,1664-10-15,,1672-03-19,1672-03-19,,Leis,1664-10-15,Leis,,,,Vila do Conde,1664-10-15,,,,
159220,Manuel Correia da Fonseca,m,Doutor em Leis,1789-07-12,"12.07.1789, fl. 148 v.",1783-05-24,1783-05-24,,1789-07-12,1789-07-12,,Leis,1783-05-24,Leis,,,,Eiras,1783-05-24,,,,
148150,Manuel Correia de Araújo,m,Doutor em Cânones,1731-05-15,"""1731/05/15""",1724-10-01,1724-10-01,,1731-05-15,1731-05-15,,Cânones,1724-10-01,Cânones,,,,Braga,1724-10-01,,,,
198672,Manuel Corte Real,m,Doutor em Cânones,1643-07-19,DOutor 19.07.1643,1635-10-13,1635-10-13,,1643-07-19,1643-07-19,,Cânones,1635-10-13,Cânones,,,,Serpa,1635-10-13,,,,
206240,Manuel Coutinho,m,Doutor em Cânones,1604-06-27,Doutor 27.06.1604,1600-10-01,1600-10-01,,1604-06-27,1604-06-27,,Cânones,1600-10-01,Cânones,,,,Lisboa,1600-10-01,,,,
206228,Manuel Coutinho,m,Doutor em Teologia,1699-05-31,Doutor 31.05.1699,1692-10-01,1692-10-01,,1699-05-31,1699-05-31,,Teologia,1692-10-01,Teologia,,,,,,,,,
134328,Manuel Delgado,m,Doutor em Cânones,1636-07-27,27.07.1636 (volume 31 Livro 1 fl. 74v),1627-10-05,1627-10-05,,1640-10-29,1640-10-29,,Cânones,1627-10-05,Faculdade corrigida,Aviso: faculdade corrigida,2022-05-01,"Leis para Cânones,Leis.",Castelo de Vide,1627-10-05,,Leis,1627-10-05,
134328,Manuel Delgado,m,Doutor em Cânones,1636-07-27,27.07.1636 (volume 31 Livro 1 fl. 74v),1627-10-05,1627-10-05,,1640-10-29,1640-10-29,,Leis,1627-10-05,Faculdade corrigida,Aviso: faculdade corrigida,2022-05-01,"Leis para Cânones,Leis.",Castelo de Vide,1627-10-05,,Leis,1627-10-05,
197977,Manuel Dias Correia,m,Doutor em Cânones,1684-11-19,Doutor 19.11.1684,1676-03-24,1676-03-24,,1684-11-19,1684-11-19,,Cânones,1676-03-24,Cânones,,,,Coimbra,1676-03-24,,,,
176642,Manuel Dias Ortigão,m,Doutor em Medicina,1717-12-13,Doutor 13.12.1717,1710-10-01,1710-10-01,,1717-12-13,1717-12-13,,Medicina,1710-10-01,Medicina,,,,Gafete,1710-10-01,,,,
134327,Manuel Dias Raposo,m,Doutor em Leis,1658-06-30,Doutor 30.06.1658,1648-10-14,1648-10-14,,1658-12-09,1658-12-09,,Leis,1648-10-14,Leis,,,,Alcobaça,1648-10-14,,,,
229151,Manuel Dias da Silva,m,Doutor em Direito,1887-06-19,"Doutor 19.06.1887, Atos grandes n.º 6, fl. 140v.",1879-10-15,1879-10-15,,1887-06-19,1887-06-19,,Direito,1879-10-15,Direito,,,,Santa Cristina de Longos,1879-10-15,,,,
